"","yrs","ages","vals","model","var_param","species","sd"
"38198",4,5,0.584722919453633,"2D_AR1","Marginal","atkamack",0.0325218758409084
"38199",5,5,0.585272265137394,"2D_AR1","Marginal","atkamack",0.0314471239043669
"38200",6,5,0.693565454658274,"2D_AR1","Marginal","atkamack",0.031241246698827
"38201",7,5,0.687138084082566,"2D_AR1","Marginal","atkamack",0.030962639302339
"38202",8,5,0.776104006637449,"2D_AR1","Marginal","atkamack",0.0386493957953106
"38203",9,5,0.739159920741234,"2D_AR1","Marginal","atkamack",0.00400867041073584
"38204",10,5,0.774467938910507,"2D_AR1","Marginal","atkamack",0.00988922978479302
"38205",11,5,0.8672876293909,"2D_AR1","Marginal","atkamack",0.0221888187576969
"38206",12,5,0.625873377008924,"2D_AR1","Marginal","atkamack",0.028195738654176
"38207",13,5,0.825438302444975,"2D_AR1","Marginal","atkamack",0.0289935249200377
"38208",14,5,0.891787752627146,"2D_AR1","Marginal","atkamack",0.0291277633153345
"38209",15,5,0.686526507573949,"2D_AR1","Marginal","atkamack",0.0297687868991236
"38210",16,5,0.888974218745325,"2D_AR1","Marginal","atkamack",0.0303359548066596
"38211",17,5,0.772845092983804,"2D_AR1","Marginal","atkamack",0.0271433510452442
"38212",18,5,0.698977803741362,"2D_AR1","Marginal","atkamack",0.0381264181896211
"38213",19,5,0.687777936637048,"2D_AR1","Marginal","atkamack",0.00815788416259085
"38214",20,5,0.727195340136587,"2D_AR1","Marginal","atkamack",0.0126801581912404
"38215",21,5,0.856861561636305,"2D_AR1","Marginal","atkamack",0.0203171933485658
"38216",22,5,0.64434234459186,"2D_AR1","Marginal","atkamack",0.0268283561222708
"38217",23,5,0.755946622860236,"2D_AR1","Marginal","atkamack",0.0306110314486304
"38218",24,5,0.733442670939509,"2D_AR1","Marginal","atkamack",0.0312182219972947
"38219",25,5,0.763864284286808,"2D_AR1","Marginal","atkamack",0.0322644718367941
"38220",26,5,0.604497447509267,"2D_AR1","Marginal","atkamack",0.0333961927719304
"38221",27,5,0.664504343702505,"2D_AR1","Marginal","atkamack",0.0352173100460653
"38222",28,5,0.623867147106869,"2D_AR1","Marginal","atkamack",0.0406065207352939
"38223",29,5,0.559798377891564,"2D_AR1","Marginal","atkamack",0.0099571644695234
